547117.29	4057760.1	-9.57
547124.02	4057757.61	-9.56
547131.28	4057756.75	-9.54
547141.88	4057754.1	-9.53
547147.67	4057751.2	-9.55
547152.58	4057747.68	-9.57
547157.45	4057744.1	-9.59
547168.09	4057741.12	-9.6
547175.39	4057743.71	-9.6
547183.38	4057745.57	-9.6
547170.64	4057655.58	-9.13
547163.75	4057657	-9.28
547155.71	4057656.36	-9.37
547150.26	4057653.02	-9.08
547139.13	4057647.73	-9.08
547133.47	4057650.22	-9.1
547127.81	4057653.26	-9.11
547122.48	4057656.85	-9.11
547115.68	4057661.43	-9.21
547109.62	4057663.72	-9.25
547097.77	4057660.98	-9.07
547091.23	4057659.38	-9.04
547084.59	4057661.15	-9.01
547078.29	4057663.48	-9.03
547072.46	4057665.51	-9.06
547065.94	4057668.25	-9.09
547060.64	4057672.88	-9.13
547057.24	4057677.98	-9.17
547053.57	4057682.99	-9.2
547044.48	4057687.36	-9.2
547033.66	4057689.98	-9.18
547021.77	4057692.14	-9.18
547013.04	4057695.48	-9.18
547003.62	4057698.7	-9.16
546989.48	4057699.62	-9.11
546975.73	4057700.65	-9.04
546969.75	4057702.26	-9
546962.81	4057704.19	-9.05
546955.18	4057706.78	-9.08
546949.19	4057708.74	-9.03
546943.36	4057711.05	-9.02
546937.79	4057713.39	-9.01
546931.84	4057716.31	-9
546925.61	4057720.32	-8.98
546920.46	4057723.59	-8.97
546914.24	4057726.33	-8.95
546906.31	4057729.43	-8.93
546899.22	4057731.3	-8.91
546890.63	4057733.49	-8.89
546882.63	4057735.79	-8.87
546873.64	4057739.5	-8.85
546867.95	4057741.47	-8.84
546856.81	4057746.57	-8.81
546851.22	4057748.98	-8.79
546837.43	4057750.13	-8.75
546828.48	4057749.99	-8.73
546821.39	4057750.83	-8.69
546814.41	4057753.68	-8.72
546807.19	4057757.29	-8.74
546800.88	4057760.91	-8.76
546794.96	4057763.88	-8.78
546782.4	4057766.94	-8.81
546775.39	4057768.35	-8.82
546766.3	4057770.75	-8.83
546760.33	4057772.49	-8.84
546753.75	4057774.74	-8.85
546747.84	4057777.03	-8.86
546741.66	4057779.61	-8.87
546734.6	4057782.34	-8.93
546727.23	4057784.91	-8.77
546698.64	4057789.74	-8.89
546692.49	4057791.17	-8.99
546676.19	4057794.83	-8.8
546670.61	4057797.69	-8.91
546665.19	4057801.86	-8.94
546660.59	4057806	-8.97
546655.04	4057809.7	-8.9
546645.41	4057815.61	-8.87
546639.52	4057817.68	-8.89
546632.26	4057818.7	-8.89
546619.73	4057817.41	-8.81
546607.31	4057821.34	-8.93
546598.39	4057826.81	-8.81
546592.27	4057828.12	-8.78
546580.94	4057829.09	-8.88
546565.58	4057829.39	-8.91
546558.88	4057830.59	-8.88
546553.26	4057833.01	-8.85
546548.74	4057836.98	-8.8
546544.33	4057841.55	-8.84
546538.21	4057845.4	-8.87
546530.29	4057847.44	-8.83
546518.02	4057848.58	-8.75
546510.74	4057849.24	-8.72
546502.83	4057850.93	-8.64
546497.17	4057853.12	-8.72
546488.36	4057857.43	-8.72
546482.63	4057860.09	-8.7
546475.86	4057861.5	-8.67
546469.78	4057863.09	-8.65
546462.2	4057864.4	-8.68
546449.4	4057866.21	-8.59
546442.47	4057867.53	-8.62
546436.31	4057870.39	-8.65
546430.47	4057873.35	-8.68
546424.45	4057876.08	-8.65
546418.49	4057878.34	-8.59
546401.75	4057882.38	-8.5
546379.62	4057886.56	-8.5
546373.66	4057888.81	-8.51
546368.61	4057892.54	-8.61
546345.31	4057904.45	-8.55
546320.07	4057909.04	-8.55
546313.9	4057910.68	-8.51
546303.16	4057914.2	-8.4
546293.46	4057917.64	-8.5
546287.6	4057919.63	-8.4
546281.72	4057921.64	-8.48
546270.62	4057925.45	-8.43
546263.02	4057928.76	-8.43
546255.37	4057932.27	-8.45
546249.83	4057934.9	-8.47
546240.65	4057938.12	-8.49
546227.15	4057940.88	-8.49
546221.23	4057942.38	-8.46
546214.72	4057944.21	-8.49
546209.05	4057946.25	-8.43
546203.31	4057948.14	-8.55
546194.62	4057951.16	-8.45
546179.56	4057956.71	-8.52
546171.08	4057959.3	-8.59
546163.1	4057961.87	-8.63
546156.37	4057963.54	-8.68
546147.82	4057965.98	-8.63
546141.66	4057968.25	-8.7
546126.91	4057974.2	-8.69
546117.18	4057978.17	-8.8
546101.72	4057982.11	-8.81
546093.52	4057984.29	-8.8
546086.91	4057986.2	-8.78
546079.92	4057987.87	-8.72
546069.99	4057990.21	-8.75
546064.04	4057991.53	-8.66
546058.01	4057993.04	-8.63
546050.23	4057995.32	-8.6
546043.91	4057997.55	-8.57
546038.14	4058000.11	-8.61
546032.06	4058003.24	-8.67
546024.35	4058006.45	-8.55
546010.77	4058007.98	-8.49
545996.33	4058010.64	-8.42
545990.63	4058012.83	-8.39
545983.9	4058015.01	-8.38
545976.92	4058017.65	-8.37
545969.04	4058019.98	-8.36
545962.9	4058021.47	-8.32
545955.06	4058023.24	-8.31
545942.53	4058025.37	-8.34
545930.44	4058027.42	-8.19
